ID,STATE_CODE,CONSTITUENCY,LOK_SABHA_ID
3001,TN,Yercaud,356
3002,TN,Omalur,339
3003,TN,Mettur,343
3004,TN,Edapadi,339
3005,TN,Sankagiri,356
3006,TN,"Salem (West)",339
3007,TN,"Salem (North)",339
3008,TN,"Salem (South)",339
3009,TN,Veerapandi,339
3010,TN,Rasipuram,356
3011,TN,Senthamangalam,356
3012,TN,Namakkal,356
3013,TN,"Paramathi Velur",356
3014,TN,Tiruchengodu,356
3015,TN,Kumarapalayam,356
3016,TN,"Erode (East)",356
3017,TN,"Erode (West)",356
3018,TN,Modakkurichi,356
3019,TN,Perundurai,346
3020,TN,Bhavani,346
3021,TN,Anthiyur,346
3022,TN,Gobichettipalayam,346
3023,TN,Bhavanisagar,358
3024,TN,Dharapuram,356
3025,TN,Kangayam,356
3026,TN,Avanashi,358
3027,TN,"Tiruppur (North)",346
3028,TN,"Tiruppur (South)",346
3029,TN,Palladam,343
3030,TN,Udumalaipettai,339
3031,TN,Madathukulam,339
3032,TN,Udhagamandalam,358
3033,TN,Coonoor,358
3034,TN,Gudalur,358
3035,TN,Mettupalayam,358
3036,TN,Sulur,343
3037,TN,Kavundampalayam,343
3038,TN,"Coimbatore North",343
3039,TN,Thondamuthur,339
3040,TN,"Coimbatore (South)",343
3041,TN,Singanallur,343
3042,TN,Kinathukadavu,339
3043,TN,Pollachi,339
3044,TN,Valparai,339
3045,TN,Palani,343
3046,TN,Oddanchatram,343
3047,TN,Athoor,343
3048,TN,Nilakottai,343
3049,TN,Natham,343
3050,TN,Dindigul,343
3051,TN,Vedasandur,356
3052,TN,Aravakurichi,356
3053,TN,Karur,356
3054,TN,Krishnarayapuram,356
3055,TN,Kulithalai,364
3056,TN,Manapaarai,356
3057,TN,Srirangam,346
3058,TN,"Tiruchirappalli (West)",346
3059,TN,"Tiruchirappalli (East)",346
3060,TN,Thiruverumbur,346
3061,TN,Lalgudi,364
3062,TN,Manachanallur,364
3063,TN,Musiri,364
3064,TN,Thuraiyur,364
3065,TN,Perambalur,364
3066,TN,Kunnam,343
3067,TN,Ariyalur,343
3068,TN,Jayankondam,343
3069,TN,Tittakudi,343
3070,TN,Vriddhachalam,343
3071,TN,Neyveli,343
3072,TN,Panruti,343
3073,TN,Cuddalore,343
3074,TN,Kurinjipadi,343
3075,TN,Bhuvanagiri,343
3076,TN,Chidambaram,343
3077,TN,Kattumannarkoil,343
3078,TN,Sirkazhi,356
3079,TN,Mayiladuthurai,356
3080,TN,Poompuhar,356
3081,TN,Nagapattinam,356
3082,TN,Kilvelur,356
3083,TN,Vedaranyam,356
3084,TN,Thiruthuraipoondi,356
3085,TN,Mannargudi,339
3086,TN,Thiruvarur,356
3087,TN,Nannilam,356
3088,TN,Thiruvidaimarudur,356
3089,TN,Kumbakonam,356
3090,TN,Papanasam,356
3091,TN,Thiruvaiyaru,339
3092,TN,Thanjavur,339
3093,TN,Orathanadu,339
3094,TN,Pattukkottai,339
3095,TN,Peravurani,339
3096,TN,Gandharvakottai,346
3097,TN,Viralimalai,356
3098,TN,Pudukkottai,346
3099,TN,Thirumayam,339
3100,TN,Alangudi,339
3101,TN,Aranthangi,339
3102,TN,Karaikudi,339
3103,TN,"Tiruppattur, Sivaganga",339
3104,TN,Sivaganga,339
3105,TN,Manamadurai,339
3106,TN,Melur,356
3107,TN,"Madurai East",356
3108,TN,Sholavandan,339
3109,TN,"Madurai North",356
3110,TN,"Madurai South",356
3111,TN,"Madurai Central",356
3112,TN,"Madurai West",356
3113,TN,Thiruparankundram,373
3114,TN,Tirumangalam,373
3115,TN,Usilampatti,339
3116,TN,Andipatti,339
3117,TN,Periyakulam,339
3118,TN,Bodinayakanur,339
3119,TN,Cumbum,339
3120,TN,Rajapalayam,339
3121,TN,Srivilliputhur,339
3122,TN,Sattur,373
3123,TN,Sivakasi,373
3124,TN,Virudhunagar,373
3125,TN,Aruppukkottai,373
3126,TN,Tiruchuli,339
3127,TN,Paramakudi,339
3128,TN,Tiruvadanai,339
3129,TN,Ramanathapuram,339
3130,TN,Mudhukulathur,339
3131,TN,Vilathikulam,346
3132,TN,Thoothukudi,346
3133,TN,Tiruchendur,346
3134,TN,Tiruvaikuntam,346
3135,TN,Ottapidaram,346
3136,TN,Kovilpatti,346
3137,TN,Sankarankovil,339
3138,TN,Vasudevanallur,339
3139,TN,Kadayanallur,339
3140,TN,Tenkasi,339
3141,TN,Alangulam,346
3142,TN,Tirunelveli,346
3143,TN,Ambasamudram,346
3144,TN,Palayamkottai,346
3145,TN,Nanguneri,346
3146,TN,Radhapuram,346
3147,TN,Kanniyakumari,356
3148,TN,Nagercoil,356
3149,TN,Colachal,356
3150,TN,Padmanabhapuram,356
